created_at	conversation_id	response_type	prompt_version	processor_version	stop_reason	tools	preceding_user_message
2026-04-28 02:13:24.421345+00	53c37b82-047d-4d69-9c44-05792db0a213	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un SHAKEN ESPRESSO grande
2026-04-28 02:13:21.29919+00	561c0641-fea9-4bc9-b99e-bcda3ea848a5	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	me das un Extra scoop proteína HABITS con leche de coco
2026-04-28 02:13:19.192642+00	e3c4f81c-630a-4543-b213-6dd687cec3ed	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un SHAKEN ESPRESSO en las rocas
2026-04-28 02:13:16.684731+00	9dd18435-d752-4267-b0cc-ba392caf12c7	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Extra Matcha 1.5 g caliente
2026-04-28 02:13:14.590474+00	6d9c8975-087d-4f0b-ad15-323cfda150ea	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Extra jamón chico
2026-04-28 02:13:12.508225+00	ded2a9a1-a5ec-4db4-976d-64982d7b2dfc	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Extra pesto grande
2026-04-28 02:13:10.088716+00	1ddfb833-7200-44ac-9cd2-b8deb1f79d28	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	me das un Extra Shot Espresso con leche de coco
2026-04-28 02:13:08.080934+00	ea81230c-b572-448b-80ad-0b9bceb5c372	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un Extra taro 15 gr en las rocas
2026-04-28 02:13:05.920128+00	e2174174-427c-41ff-9951-e06fd88b2f6d	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Extra chai 15 gr caliente
2026-04-28 02:13:03.395527+00	446fd2e8-be96-4dfc-8e79-a3f2ec924190	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Extra scoop proteína ISOPURE chico
2026-04-28 02:13:01.190057+00	64d6a177-634a-4af8-870f-93cf63366406	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Extra Foam grande
2026-04-28 02:12:58.487993+00	4def72df-22e7-47f4-b93c-0694be9ce5e0	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	me das un Extra Shot Espresso con leche de coco
2026-04-28 02:12:56.462701+00	c3045453-2644-4996-ac46-ec2b3fd2953b	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un Extra taro 15 gr en las rocas
2026-04-28 02:12:53.936448+00	70f975d2-d5ad-4853-a36f-eba22eaafc8c	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Extra chai 15 gr caliente
2026-04-28 02:12:51.650474+00	8b399cc3-04d3-43ca-a84b-128a263a9b4a	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Extra scoop proteína ISOPURE chico
2026-04-28 02:12:49.386463+00	4f3d6c6e-3dc6-4434-a76c-3be041e4ebbc	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Extra Foam grande
2026-04-28 02:12:46.4677+00	77a912dc-dee9-4ed5-9c43-2234b1a15d94	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Extra pesto?
2026-04-28 02:12:42.985643+00	64fa108f-6dc0-4294-812d-0993b6c2085c	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Extra Shot Espresso?
2026-04-28 02:12:39.458032+00	a2e89448-0587-4706-b364-2b4cbaf92c95	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Matcha Rosa?
2026-04-28 02:12:36.361394+00	83e04944-a834-4f8f-90d3-e678a6dc8ca2	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Extra Matcha 1.5 g?
2026-04-28 02:12:33.447849+00	9a63b0eb-8ea1-4c04-805d-a9b99c9cc091	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Matcha Salted Caramel?
2026-04-28 02:12:29.821843+00	bf2a9e13-aaf9-426f-880c-4750061b1e32	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Matcha Blanco?
2026-04-28 02:12:25.92647+00	e62d9c82-459a-44b2-93f8-bf8ebeac2a30	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Brownie matcha?
2026-04-28 02:12:21.76033+00	594b6ade-d3ad-41ed-af62-8943edf600dd	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Vainilla Latte?
2026-04-28 02:12:19.137529+00	6bc20461-4d85-4bfb-a106-09deb7d70f11	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Lavanda Latte?
2026-04-28 02:12:14.211984+00	96c1f28e-23fd-4c2b-a13b-f9ffe9d36adf	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Te Lavanda Manzanilla?
2026-04-28 02:12:11.086269+00	0267239b-7c8e-4ec5-9b1a-1278fce01991	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Agua?
2026-04-28 02:12:08.185469+00	83ab689d-7a36-4e6e-a9ff-814a41240f54	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Agua mineral?
2026-04-28 02:12:05.324254+00	3e3153e9-e16a-46ea-bb0f-565e0513af3e	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Matcha Rosa?
2026-04-28 02:12:02.205197+00	d950daa0-5056-482b-91ad-ce987366379b	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Matcha Agua?
2026-04-28 02:11:58.898287+00	6b0a828a-508e-4c1d-816b-77805c2452dc	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Matcha Lavanda?
2026-04-28 02:11:56.017719+00	b5e5f373-94fc-4220-b7c0-83556d222889	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Matcha Latte?
2026-04-28 02:11:52.475862+00	106225b9-b17b-4901-a1e4-1844a63355bb	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Extra Matcha 1.5 g?
2026-04-28 02:11:48.614909+00	2afe8d04-b17a-4488-8263-a1b12b4fc1b6	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Matcha Salted Caramel?
2026-04-28 02:11:45.073993+00	2e539960-14c6-4319-88fe-0d05857f755f	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Matcha Blanco?
2026-04-28 02:11:41.740783+00	418e1bc7-f287-4467-9e19-bbe7e7716c11	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Matcha Vainilla?
2026-04-28 02:11:38.568113+00	4ff5cc06-a57f-4738-9a13-822ab220d47b	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Brownie matcha?
2026-04-28 02:11:34.172697+00	1328ce1a-9731-4c11-b766-3bbd17e0f9ff	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Matcha Sugar Free?
2026-04-28 02:11:30.887886+00	b55a9446-c475-48db-bb0d-396b370d8960	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Matcha Mascabado?
2026-04-28 02:11:27.604659+00	d6ae459b-a61a-40d6-81c9-16409e0a7c84	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Matcha Pumpkin Spice Latte?
2026-04-28 02:11:24.327264+00	dbd49ce0-1268-428b-af7a-77eb0aaeb9de	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Mascabado Latte?
2026-04-28 02:11:21.637804+00	73c8d730-5229-448f-908f-89082cf0befb	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Matcha Foam?
2026-04-28 02:11:18.410526+00	afc45601-81ff-423b-86dc-55ae1b2d19c5	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Extra Matcha 3 g?
2026-04-28 02:10:50.113398+00	eb524a0a-030d-47d3-bede-81594cd817c3	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Matcha Mascabado?
2026-04-28 02:10:47.164198+00	834dd3c2-1818-47f0-a6c6-52a9eee49e6b	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Matcha Pumpkin Spice Latte?
2026-04-28 02:10:44.052041+00	f1956f11-bca6-4789-b154-478225c1b7e6	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Salted Caramel?
2026-04-28 02:10:41.38948+00	f6c05ee9-00ab-4fe0-ad8d-4996693b0348	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Matcha Foam?
2026-04-28 02:10:38.891479+00	1e681ea6-c35c-4506-8b2b-5a6c01ec9357	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes SMOOTHIES DE PROTEINA?
2026-04-28 02:10:35.674743+00	cb8786a1-bcba-426e-bbe5-1cebcd45fad0	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Chai?
2026-04-28 02:10:31.479324+00	87f3fd6a-806b-4503-9d8c-f7df17e3ebf8	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Dirty Chai?
2026-04-28 02:10:28.288171+00	d6a85014-9ef4-41a7-b0de-817609390387	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Extra scoop proteína HABITS?
2026-04-28 02:10:24.969586+00	0784f633-297b-46f5-9438-cd357f57f515	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Extra Matcha 1.5 g?
2026-04-28 02:10:19.884089+00	11c7991b-095b-43eb-bbce-020bb82a68e4	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Extra jamón?
2026-04-28 02:10:16.547508+00	e3bfb455-cbdc-4868-939a-788443dc186d	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Extra pesto?
2026-04-28 02:10:13.77536+00	d4cd471b-c93e-43fe-9ccd-d55019368636	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Extra Shot Espresso?
2026-04-28 02:10:10.936+00	e5bbfd57-9b85-4471-845d-7ba63f5d1168	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Extra taro 15 gr?
2026-04-28 02:10:06.881387+00	475367e3-cfd8-429c-8d30-94b21491c971	menu	v5.1.0.turn_v2	v2	""	search_menu	hay DIRTY TARO?
2026-04-28 02:10:03.717973+00	59148005-c4e7-4a0c-9b8d-da9e6521dcd7	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Extra chai 15 gr?
2026-04-28 02:10:01.077708+00	982b3287-03c5-496b-a005-f6f2591f5b24	menu	v5.1.0.turn_v2	v2	""	search_menu	venden TARO?
2026-04-28 02:09:57.568594+00	d6a35fd9-defc-4eba-aeef-2837706a84b7	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Extra scoop proteína ISOPURE?
2026-04-28 02:09:52.735735+00	82240ee5-6de6-49e7-b9ce-5f225a6b9dac	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Extra papas amarillas?
2026-04-28 02:09:50.107311+00	ee5a49f1-9fa5-402c-a0ce-98c92d7c3824	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Extra dátil?
2026-04-28 02:09:45.053284+00	1b848e1b-3b9f-4d4f-b403-7c14f824f574	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Extra quesos?
2026-04-28 02:09:42.001182+00	98c88070-a455-4c0b-ae77-85c9b2e105b1	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Extra Jarabe (3 pumps)?
2026-04-28 02:09:39.351162+00	af7a0c21-fd60-4ad2-91a1-b5bb66c5f107	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Extra salsa?
2026-04-28 02:09:35.356161+00	47a6a919-c5e4-4a4f-bdd3-595e7db1f27d	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Extra Matcha 3 g?
2026-04-28 02:09:32.115551+00	6e4d992d-3c3a-4c55-8c89-637ef800d7b3	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Extra chocolate 15 gr?
2026-04-28 02:08:53.429009+00	e19c1e1c-0645-4e6d-870e-38428968538a	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Extra taro 15 gr
2026-04-28 02:08:49.253269+00	fa7e89e8-9eb2-4688-b21b-aab6d7853d34	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Extra chai 15 gr
2026-04-28 02:08:47.229449+00	a44e19ca-5f32-48af-b82d-c2ac9366f105	product_search	v5.1.0.turn_v2	v2	""	""	ch
2026-04-28 02:08:45.655138+00	00ea08d3-14b7-44e9-81d1-66708ee1404c	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Extra scoop proteína ISOPURE
2026-04-28 02:08:41.652093+00	e0dd3a0b-abd1-44a6-9c1b-a3891e6fc56f	menu	v5.1.0.turn_v2	v2	""	search_menu	me das un Extra Foam
2026-04-28 02:08:38.800611+00	5e6b492e-9698-46a5-a448-a8cf5bf3a12c	product_search	v5.1.0.turn_v2	v2	""	""	chico
2026-04-28 02:08:37.253235+00	56388b1b-3053-431d-94ab-ba20e31fb9ea	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un Extra papas amarillas
2026-04-28 02:08:33.055049+00	6eec1b40-e93b-4999-99cf-d64f011e11b0	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Matcha Salted Caramel
2026-04-28 02:08:30.508618+00	cd2311c9-0560-4777-b7ae-2850870210e6	product_search	v5.1.0.turn_v2	v2	""	""	ch
2026-04-28 02:08:29.146792+00	10841864-e528-437c-848c-b1c49f0ad2a1	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Matcha Blanco
2026-04-28 02:08:25.661385+00	d2d01599-b1c1-499b-a606-fe26b0fa351c	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Matcha Vainilla
2026-04-28 02:08:21.874397+00	c4dd44c0-7861-4eaf-8f9c-4bd4efa450f0	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	me das un Brownie matcha
2026-04-28 02:08:17.561384+00	598e8ede-c9f3-499f-aa56-62d751640d49	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un Matcha Sugar Free
2026-04-28 02:08:12.983839+00	b8d8e749-2673-4825-b088-06dcb6f07d11	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Extra scoop proteína HABITS
2026-04-28 02:08:08.571992+00	dfb802b7-fefb-40e9-bc3e-4b842333e065	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Extra Matcha 1.5 g
2026-04-28 02:08:04.332585+00	f729ba7e-3228-4dfe-8d6b-b28a742b718d	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Extra jamón
2026-04-28 02:08:02.23482+00	fb46f0f5-eae7-4e31-a68f-e77687dcaf5c	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	me das un Matcha Salted Caramel con leche de coco
2026-04-28 02:08:00.09366+00	9eac19e8-78f7-401c-bbf0-98904d4b582f	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un Matcha Blanco en las rocas
2026-04-28 02:07:58.198261+00	49981df5-5e57-44bd-9d31-561dfd86bbae	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Matcha Vainilla caliente
2026-04-28 02:07:56.339353+00	a6cc8345-7680-4b56-bb7e-e7b4bdceec0f	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Matcha Sugar Free chico
2026-04-28 02:07:54.465185+00	2f67292a-50ee-4d2c-8138-4b1575c62a76	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Matcha Mascabado grande
2026-04-28 02:07:51.98951+00	bc15d4a4-8735-4088-8aeb-730fbef59f15	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	me das un Extra papas amarillas con leche de coco
2026-04-28 02:07:49.391382+00	5971bfc8-2cdf-4090-8d85-8fc9824b0469	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un Extra dátil en las rocas
2026-04-28 02:07:47.130586+00	05b28382-aa9f-4b87-9401-59c401740a79	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Extra quesos caliente
2026-04-28 02:07:45.139174+00	8883a9eb-4389-4e28-a027-352733cc8b10	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Extra Jarabe (3 pumps) chico
2026-04-28 02:07:42.914872+00	632cffa6-8b0f-4e9e-90d3-981c50aa8415	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Extra salsa grande
2026-04-28 02:07:40.641776+00	60b18fe5-74ad-49d3-8df9-a6338ffc6154	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	me das un Extra chocolate 15 gr con leche de coco
2026-04-28 02:07:38.487744+00	b5dcdff7-6dec-4b60-96ff-9ff324d5394b	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un KALU GALLETAS en las rocas
2026-04-28 02:07:36.461436+00	8773e536-48fd-426e-aee5-e6b14cad75a4	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Brownie KALU caliente
2026-04-28 02:07:34.347891+00	6f246a88-6c74-4919-9dd3-16879192cee2	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Matcha Rosa chico
2026-04-28 02:07:32.247348+00	a606f5fd-cf31-4d79-b7e6-5f3d877cf6bf	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Extra Matcha 1.5 g grande
2026-04-28 02:07:29.654036+00	6056ea00-ccd8-4310-a425-788f64a3d636	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	me das un Pumpkin Spice Latte con leche de coco
2026-04-28 02:07:27.6821+00	c22d85cd-3ad6-4188-9d27-8eafb773c445	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un Vainilla Latte en las rocas
2026-04-28 02:07:25.660279+00	c92f4474-18c9-46b0-ac93-08ad65b28f1f	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Lavanda Latte caliente
2026-04-28 02:07:23.781847+00	f838ace1-f390-4ca9-8b9a-568d2e1857a8	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Te Lavanda Manzanilla chico
2026-04-28 02:07:21.672091+00	cbe62fc5-03e6-4466-a1c1-1933a25e776c	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Agua grande
2026-04-28 02:07:19.754502+00	09912912-98a7-4803-9305-0010803ece50	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	me das un Agua mineral con leche de coco
2026-04-28 02:07:17.863685+00	f657efb9-9e49-4e88-ade0-26e0ab479dde	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un Matcha Rosa en las rocas
2026-04-28 02:07:16.084584+00	dc7af547-0964-4c35-a44c-5ab3a090a201	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Matcha Agua caliente
2026-04-28 02:07:14.341009+00	677e6452-0c14-4db6-bcc4-cf33874ca7bd	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Matcha Lavanda chico
2026-04-28 02:07:12.426702+00	1242c021-1e8c-4daf-8134-64b66f107583	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Matcha Latte grande
2026-04-28 02:07:09.993741+00	77370c90-be98-4252-ab9e-1ab76d70ff75	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	me das un Brownie KALU con leche de coco
2026-04-28 02:07:07.905714+00	4d2fd9a8-f8b3-4640-ac72-622aed5a50ae	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un Matcha Rosa en las rocas
2026-04-28 02:07:06.111706+00	c78509d5-2bf1-4e7b-abd0-2858e10e71c2	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Matcha Agua caliente
2026-04-28 02:07:04.162301+00	2681a51c-8e8a-43ed-a943-a97bb193f09b	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Matcha Lavanda chico
2026-04-28 02:07:02.138192+00	ef279a4c-7f7a-4740-9629-8d371ddf6a8c	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Matcha Latte grande
2026-04-28 02:07:00.077029+00	63c72e36-e16c-435c-9ed9-9caf50572b01	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	me das un Extra Matcha 1.5 g con leche de coco
2026-04-28 02:06:57.841931+00	18fd27c1-06d0-44e1-8ef8-67f150481630	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	ponme un Matcha Salted Caramel en las rocas
2026-04-28 02:06:55.995615+00	20068161-f394-4297-9d2b-e6e723f122e0	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	agregame un Matcha Blanco caliente
2026-04-28 02:06:54.319099+00	b14ebcff-6917-4db4-8f20-17676a518fc9	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	quiero un Matcha Vainilla chico
2026-04-28 02:06:52.542536+00	fbba5e10-672f-4fc2-9f2b-0363c38e5b52	product_search	v5.1.0.turn_v2	v2	""	add_to_cart	dame un Brownie matcha grande
2026-04-28 02:01:23.826179+00	9c2d6ade-4275-495f-b151-c262c2280c56	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Matcha Vainilla?
2026-04-28 02:01:20.454758+00	8ad6e905-5def-4270-86ee-76e08ae3c0b4	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Brownie matcha?
2026-04-28 02:01:14.886355+00	d1182d28-bd85-42e7-88e2-ba8519b14453	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Salted Caramel?
2026-04-28 02:01:12.053069+00	52be2d84-4dfa-4200-b9e1-7ade5608523e	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Matcha Sugar Free?
2026-04-28 02:01:08.881675+00	33f25fad-3670-43aa-8e89-98bd17ad989f	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Matcha Latte?
2026-04-28 02:01:05.386065+00	2ccc8c8f-ce55-414b-a028-3bf74bafa626	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Lavanda Latte?
2026-04-28 02:01:02.604346+00	4432689d-da64-4b6b-bf40-f561f70ea33f	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Latte Regular?
2026-04-28 02:00:59.4912+00	31a6380f-8a63-4d74-82f3-888223b08b8b	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Sugar Free Latte?
2026-04-28 02:00:55.429358+00	16d6b410-b766-4ed7-b8ff-95e104f24160	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Matcha Mascabado?
2026-04-28 02:00:52.3202+00	4a7e8128-8091-453b-abb2-b3fcc6730e28	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Matcha Pumpkin Spice Latte?
2026-04-28 02:00:48.767238+00	9b7aa500-d232-48b3-be08-c24f6260ebd7	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Extra scoop proteína ISOPURE?
2026-04-28 02:00:45.804594+00	409d7b38-a6f5-41e0-b8a4-abbf1bc8957a	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Extra papas amarillas?
2026-04-28 02:00:43.278667+00	ad64dcf4-4a9c-4e91-b8d2-37b53ccf1190	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Extra dátil?
2026-04-28 02:00:40.904098+00	1012d671-8422-46b3-9ab8-592956e8e25f	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Extra quesos?
2026-04-28 02:00:38.114085+00	027c5619-53f1-4827-839e-985f46122d47	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Extra Jarabe (3 pumps)?
2026-04-28 02:00:34.854753+00	17779275-d989-449a-b948-d24169b13a35	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Extra salsa?
2026-04-28 02:00:32.034478+00	c765894e-3659-4b81-97dc-bd0824b6aa4b	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Extra chocolate 15 gr?
2026-04-28 02:00:29.336336+00	297e0a9c-a463-48c0-b9ce-c9d3d53d4da2	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Extra Foam?
2026-04-28 02:00:26.425523+00	0a40a29e-f6cc-4ab3-9a9f-dbc5d153b20c	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Mascabado Latte?
2026-04-28 02:00:23.670501+00	5b23f834-5073-46c3-a86d-184e6c230cc6	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Sugar Free Latte?
2026-04-28 02:00:20.615077+00	5f481fe8-e47d-460f-8375-a864e5bb86ca	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Matcha Salted Caramel?
2026-04-28 02:00:17.351312+00	5973a9b9-b1d3-4e74-b1d7-f9f478aa64c1	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Matcha Blanco?
2026-04-28 02:00:13.335169+00	64080ce1-7936-46e0-aee8-424629035993	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Matcha Vainilla?
2026-04-28 02:00:09.792861+00	0542878a-68d6-46e5-9ea8-496a4d6edac8	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Brownie matcha?
2026-04-28 02:00:06.636401+00	77f7f126-d5cc-48c5-9a66-e5cc5a4829f2	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Caramelo vainilla?
2026-04-28 02:00:03.151925+00	01f33ae5-0f65-4e94-a05f-49bb8873bfcd	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Matcha Sugar Free?
2026-04-28 02:00:00.239063+00	d65dae3f-1eb0-4c02-a9fc-b50c284c6096	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Matcha Mascabado?
2026-04-28 01:59:57.140278+00	5f1384a3-8fb4-4ef4-a8b9-1712b076136e	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Matcha Foam?
2026-04-28 01:59:53.874792+00	6b7e9269-3fab-4e26-bd59-1ad1286da1e3	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Extra Matcha 3 g?
2026-04-28 01:59:49.830559+00	5f13894b-72b6-4bf8-9426-5f0d681b8f6a	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Matcha Lavanda?
2026-04-28 01:59:46.196479+00	071bde25-5155-4098-9f26-77cd9d2dfb65	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Lavanda Latte?
2026-04-28 01:59:43.12902+00	64714002-2cee-4caa-af8d-dfc1b3320616	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Latte Regular?
2026-04-28 01:59:40.406346+00	9e62513d-de05-4e03-b287-62bb5fa1cf78	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Matcha Vainilla?
2026-04-28 01:59:37.36343+00	66c0e85e-0a13-4712-9f1d-86c56fa48683	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Sugar Free Latte?
2026-04-28 01:59:34.156765+00	88a850fd-444a-4b1b-a2a1-1a54af386966	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Caramelo vainilla?
2026-04-28 01:59:31.561101+00	664ceeee-3ff1-4da5-841d-8e4c9d3272d7	menu	v5.1.0.turn_v2	v2	""	search_menu	venden Matcha Pumpkin Spice Latte?
2026-04-28 01:59:28.313122+00	bbe6e24a-d344-4059-8683-dd3e473d15a6	menu	v5.1.0.turn_v2	v2	""	search_menu	me puedes decir si hay Mascabado Latte?
2026-04-28 01:59:25.275496+00	f4275c99-6846-41be-8fad-6d6bf806f926	menu	v5.1.0.turn_v2	v2	""	search_menu	manejan Pumpkin Spice Latte?
2026-04-28 01:59:22.558522+00	c63af37f-cc75-4edf-865f-0a6b4e40d253	menu	v5.1.0.turn_v2	v2	""	search_menu	hay Rosa Latte?
2026-04-28 01:59:19.79224+00	d8af105c-f9d2-4c64-97d6-1cd1f96eab43	menu	v5.1.0.turn_v2	v2	""	search_menu	tienes Vainilla Latte?
2026-04-28 01:54:55.653319+00	7091678e-0efa-485d-ad88-d7a22b56dd6a	product_search	v5.1.0.turn_v2	v2	""	""	manejan Café molido 350 gr?
